ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSG00000136279,787.4684127755122,0.5160571980377247,0.10566816432457826,4.8837528439745075,1.040855294177386e-06,9.191710930094114e-05,DBNL
ENSG00000159792,403.9408734325046,0.716010013285123,0.14688159682470642,4.874742845692467,1.0895028449748986e-06,9.558429207907231e-05,PSKH1
ENSG00000240891,356.77561711300683,0.7101886469060471,0.14600646519029248,4.864090408465456,1.1498435038389774e-06,0.00010015113556973275,PLCXD2
ENSG00000210082,232747.30942732233,-0.4949089332622433,0.10177129946514726,-4.862951891773087,1.1564796255165446e-06,0.00010015113556973275,MT-RNR2
ENSG00000145632,3049.8568757338994,0.5101408837995822,0.10500673480964012,4.858172999326029,1.1847387361284781e-06,0.00010194069266059334,PLK2
ENSG00000148840,3559.958603813464,0.4385239274606982,0.09030421565849128,4.8560737088851935,1.1973614656302379e-06,0.00010237059205831008,PPRC1
ENSG00000114648,541.7080237932802,0.5653539542223196,0.11660077976356956,4.848629274767142,1.2431750395019903e-06,0.00010561480098250136,KLHL18
ENSG00000177106,4881.403115212107,0.43147457628812924,0.08938250133954728,4.827282407873534,1.3840878307234514e-06,0.00011684660975975403,EPS8L2
ENSG00000151092,914.7603729590875,-0.7009704764555373,0.14531448327164775,-4.823817011723176,1.4083663580583645e-06,0.00011815313515135891,NGLY1
ENSG00000145860,1730.1173809825432,-0.4361304656430021,0.09063179353096881,-4.8121133727092875,1.4934258995843693e-06,0.00012423672041129375,RNF145
ENSG00000176697,422.49802616219495,0.8169810302456818,0.16980404657455828,4.81131661304054,1.4993927368419568e-06,0.00012423672041129375,BDNF
ENSG00000164171,3399.9267468522394,0.6561817345442275,0.1365686891429851,4.804774349537882,1.549261318601327e-06,0.00012687947143222867,ITGA2
ENSG00000124067,1427.144549204032,0.42680169687502667,0.08883088884000861,4.804654129305517,1.5501924543608362e-06,0.00012687947143222867,SLC12A4
ENSG00000167601,2341.7300871958073,0.6007782503069021,0.12531687734576602,4.794072937592234,1.6342881082286218e-06,0.0001325541846156064,AXL
ENSG00000167754,67.37919560016309,1.2327665212692254,0.257176656316497,4.793461968617048,1.6392754709223468e-06,0.0001325541846156064,KLK5
ENSG00000170949,1037.212869382103,-0.6281308385725887,0.13136219956879241,-4.781671140057654,1.738439110753517e-06,0.00013973094720745187,ZNF160
ENSG00000205189,1033.7915439065944,-0.7349808917498435,0.1538109675689635,-4.778468683777726,1.766352667154029e-06,0.00014079258305047882,ZBTB10
ENSG00000197774,1003.5691383089925,0.5500642033266906,0.1151302475630173,4.777755758977321,1.7726250864583864e-06,0.00014079258305047882,EME2
ENSG00000175793,7242.360036202362,0.36243122734961675,0.07598195292839255,4.76996462161458,1.8425827750062414e-06,0.00014548816817005163,SFN
ENSG00000130066,7227.214502917922,-0.386598051705904,0.08132176287132253,-4.753931027265454,1.9949912119443604e-06,0.00015595252248425665,SAT1
ENSG00000081692,195.52914714854418,0.9036252403637778,0.19012173324736806,4.752877143130542,2.005422163748596e-06,0.00015595252248425665,JMJD4
ENSG00000105784,146.75811299846734,-0.9843071093554687,0.20711704567712796,-4.752419609585838,2.009966951484497e-06,0.00015595252248425665,RUNDC3B
ENSG00000165271,836.3335162119932,0.5830708036630243,0.12289945970735494,4.744291024968032,2.092378553631848e-06,0.0001614137777321856,NOL6
ENSG00000142089,4568.720573902637,-0.5281816565788564,0.11145192957129237,-4.739098359360345,2.1467128825117604e-06,0.00016465901155403062,IFITM3
ENSG00000163032,330.03371539587937,-0.7892095361444743,0.16689458146125777,-4.728790648770572,2.2586112380322522e-06,0.00017225760595515296,VSNL1
ENSG00000019186,3506.2193938880278,0.4339548615605225,0.0919522776772365,4.719348693936174,2.3660095318866955e-06,0.0001794290731441532,CYP24A1
ENSG00000188177,509.34835250648786,-0.5818545585791528,0.12344307026839256,-4.713545744723233,2.4344304159479504e-06,0.00018358067119814237,ZC3H6
ENSG00000099814,3216.982684385279,0.5009872863528939,0.106460392218812,4.705856102081572,2.5280279753612372e-06,0.00018957385202946305,CEP170B
ENSG00000198176,2411.7872265413394,0.3946668638085254,0.08396470107405805,4.700390268291715,2.5966475834558953e-06,0.00019363778062626936,TFDP1
ENSG00000049283,445.6539274175446,0.6241669448976178,0.13348932127918117,4.675781844693237,2.928357827776931e-06,0.00021716766365883838,EPN3
ENSG00000198753,206.92508011605324,0.8571738027555238,0.18342729576482955,4.673098402183819,2.9668952862656227e-06,0.0002188166781733157,PLXNB3
ENSG00000172086,105.27615790036693,1.1735987364022575,0.2519397232859272,4.658252065595614,3.1890558495308876e-06,0.00023391637523635577,KRCC1
ENSG00000243477,327.3936140393557,-0.6934758833611694,0.14899950591397448,-4.654215992914438,3.25215754792009e-06,0.000237248428074627,NAA80
ENSG00000167771,362.0108501886405,-0.78803562481046,0.16973745600968806,-4.642673711131158,3.439292644187491e-06,0.00024954391979961453,RCOR2
ENSG00000224877,604.8130394542419,0.5826093547576603,0.12563063174640457,4.637478508694469,3.5268526843931067e-06,0.0002545212020570359,NDUFAF8
ENSG00000077150,3686.4843858217732,-0.40085439176447935,0.08667643435876593,-4.624721756611339,3.7510158784229125e-06,0.00026925072800037836,NFKB2
ENSG00000242265,247.40521876687777,-0.7250266395152966,0.15691961521362824,-4.6203697257876595,3.830568070194034e-06,0.00027349848513943893,PEG10
ENSG00000115884,577.4680431395926,0.5547369281178957,0.12019066353309449,4.61547437888259,3.92198426074717e-06,0.00027749189226740806,SDC1
ENSG00000094841,230.50582603614762,-0.7582797097114533,0.16430178028886544,-4.61516429327967,3.927844709141588e-06,0.00027749189226740806,UPRT
ENSG00000128510,1921.412720662746,0.7957089709600678,0.1726329626646733,4.609252825636048,4.041186614081478e-06,0.00028400443937599834,CPA4
ENSG00000115641,2208.4067919066997,0.8073153195208469,0.17544582584047613,4.60150770560308,4.194436371794232e-06,0.0002932391636385103,FHL2
ENSG00000134955,131.9148179618405,0.9970296445910302,0.21689574155805236,4.596815213747174,4.289977649592502e-06,0.0002983646113496381,SLC37A2
